,2015/03/11,2401.26,2444.66,2399.54,2408.5,70074192
,2015/03/12,2444.42,2505.63,2423.43,2485.11,124778200
,2015/03/13,2494.35,2532.15,2477.4,2495.28,104205944
,2015/03/16,2512.35,2551.45,2485.29,2550.86,104132080
,2015/03/17,2576.41,2586.43,2556.47,2583.2,132092048
,2015/03/18,2595.74,2649.82,2592.26,2649.64,147958816
,2015/03/19,2649,2649,2613.76,2630.24,133595872
,2015/03/20,2642.8,2710.13,2617.06,2680.68,153754992
,2015/03/23,2700.16,2724.64,2690.48,2720.67,142091936
,2015/03/24,2719.51,2720.03,2649.62,2683.65,153617584
,2015/03/25,2674.35,2691.24,2626.66,2649.16,132270400
,2015/03/26,2637.53,2714.63,2621.45,2687.76,133442928
,2015/03/27,2693.19,2715.01,2664.86,2689.24,119869376
,2015/03/30,2716.43,2793.41,2704.8,2784.46,181383664
,2015/03/31,2826.63,2860.24,2744.93,2754.66,175833712
,2015/04/01,2758.96,2810.65,2751.37,2799.45,125281320
,2015/04/02,2821.21,2824.82,2746.3,2781.64,122184736
,2015/04/03,2771.03,2817.62,2764.35,2817.18,112969248
,2015/04/07,2854.41,2889.86,2838.89,2889.45,160139440
,2015/04/08,2907.58,2960.65,2879.97,2952.08,179853840
,2015/04/09,2973.81,3021.85,2914.7,2931.77,176764480
,2015/04/10,2925.93,2992.41,2911.46,2986.61,141215952
,2015/04/13,3040.01,3059.77,3016.97,3041.13,169339584
,2015/04/14,3057.41,3074.67,3013.31,3052.41,162300368
,2015/04/15,3054.02,3119.48,3039.25,3053.3,179025936
,2015/04/16,3045.85,3183.58,3033.25,3183.3,171967552
,2015/04/17,3251.98,3271.57,3216.21,3235.33,207659936
,2015/04/20,3267.85,3296.18,3146.84,3164.46,265976128
,2015/04/21,3163.29,3214.89,3135.22,3214.36,184427696
,2015/04/22,3219.7,3300.84,3204.44,3299.22,201738064
,2015/04/23,3311.07,3313.81,3245.76,3273.4,177137936
,2015/04/24,3226.38,3250.23,3161.97,3223.96,185135936
,2015/04/27,3257.97,3313.25,3257.97,3308.45,200266976
,2015/04/28,3309.53,3370.03,3255.77,3282.33,266042864
,2015/04/29,3268.52,3304.71,3243.54,3283.28,146666288
,2015/04/30,3290.58,3309.42,3249.25,3250.49,146288272
,2015/05/04,3250.12,3273.15,3204.31,3272,133270952
,2015/05/05,3266.81,3270.96,3132.94,3148.81,170607776
,2015/05/06,3175.89,3244.6,3110.11,3139.02,147991136
,2015/05/07,3116.79,3142.14,3093.73,3094.88,109440928
,2015/05/08,3126,3138.66,3045.01,3110.45,103278168
,2015/05/11,3112.24,3169.87,3075.2,3169.13,133766656
,2015/05/12,3162.67,3200.18,3136.46,3188.31,130813056
,2015/05/13,3188.06,3188.96,3122.34,3141.3,117305504
,2015/05/14,3136.13,3153.75,3107.68,3128.57,105338704
,2015/05/15,3122.89,3124.61,3044.85,3060.41,109993192
,2015/05/18,3032.71,3045.59,2997.13,2998.39,87041728
,2015/05/19,2996.84,3127,2996.72,3116.09,111206624
,2015/05/20,3127.57,3181.54,3105.63,3122.85,124557328
,2015/05/21,3132.34,3156.49,3111,3150.9,94755784
,2015/05/22,3180.39,3249.52,3170.45,3248.86,150021104
,2015/05/25,3263.96,3350.52,3263.96,3349.95,158585712
,2015/05/26,3382.76,3390.29,3320.15,3386.59,147894688
,2015/05/27,3390.98,3404.76,3327.24,3344.74,147470544
,2015/05/28,3336.7,3350.22,3120.97,3124.62,178255200
